id_prov;prov;var1;var2;svar1;svar2;value;value_abs;covar
22;Chaco;H__05_01_PORC;H__19D_01_PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;Con teléfono de línea PORC;0.888;0.888;646.177
22;Chaco;H__05_01_PORC;H__08_01_PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;Por cañeria dentro de la vivienda PORC;0.854;0.854;903.035
22;Chaco;H__05_01_PORC;V__INMAT_01_PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;Calidad 1 PORC;0.951;0.951;681.126
22;Chaco;H__14_04_PORC;H__14_06_PORC;Gas en garrafa PORC;Leña o carbón PORC;-0.911;0.911;-753.998
22;Chaco;P__02_02_PORC;P__02_01_PORC;Mujer PORC;Hombre PORC;-0.897;0.897;-29.281
22;Chaco;H__13_01_PORC;H__10_02_PORC;De uso exclusivo del hogar PORC;HOGAR NO Tiene baño o letrina PORC;-0.933;0.933;-146.199
22;Chaco;H__13_01_PORC;H__ALGUNBI_01_PORC;De uso exclusivo del hogar PORC;Sin NBI PORC;0.855;0.855;167.670
22;Chaco;H__13_01_PORC;H__10_01_PORC;De uso exclusivo del hogar PORC;HOGAR SI Tiene baño o letrina PORC;0.953;0.953;151.947
22;Chaco;H__10_02_PORC;H__ALGUNBI_02_PORC;HOGAR NO Tiene baño o letrina PORC;Al menos un indicador NBI PORC;0.863;0.863;162.538
22;Chaco;H__10_02_PORC;H__13_01_PORC;HOGAR NO Tiene baño o letrina PORC;De uso exclusivo del hogar PORC;-0.933;0.933;-146.199
22;Chaco;H__10_02_PORC;H__ALGUNBI_01_PORC;HOGAR NO Tiene baño o letrina PORC;Sin NBI PORC;-0.852;0.852;-161.816
22;Chaco;H__10_02_PORC;H__10_01_PORC;HOGAR NO Tiene baño o letrina PORC;HOGAR SI Tiene baño o letrina PORC;-0.978;0.978;-151.000
22;Chaco;H__19B_02_PORC;H__11_01_PORC;Sin computadora PORC;Si tiene cadena y mochila en el baño PORC;-0.854;0.854;-580.492
22;Chaco;H__19B_02_PORC;P__12_02_PORC;Sin computadora PORC;No utiliza computadora PORC;0.947;0.947;412.478
22;Chaco;H__19B_02_PORC;V__INCALCONS_03_PORC;Sin computadora PORC;Calidad constructiva Insuficiente PORC;0.855;0.855;530.091
22;Chaco;H__19B_02_PORC;P__09_02_PORC;Sin computadora PORC;Primario PORC;0.882;0.882;313.823
22;Chaco;H__19B_02_PORC;H__19D_02_PORC;Sin computadora PORC;Sin teléfono de línea PORC;0.926;0.926;476.447
22;Chaco;H__19B_02_PORC;H__05_01_PORC;Sin computadora PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;-0.917;0.917;-604.578
22;Chaco;H__19B_02_PORC;H__19B_01_PORC;Sin computadora PORC;Con computadora PORC;-0.993;0.993;-459.449
22;Chaco;H__19B_02_PORC;P__12_01_PORC;Sin computadora PORC;Si tiliza computadora PORC;-0.944;0.944;-413.910
22;Chaco;H__19B_02_PORC;V__INCALCONS_01_PORC;Sin computadora PORC;Calidad constructiva Satisfactoria PORC;-0.885;0.885;-453.068
22;Chaco;H__19B_02_PORC;H__19D_01_PORC;Sin computadora PORC;Con teléfono de línea PORC;-0.919;0.919;-471.319
22;Chaco;H__19B_02_PORC;V__INMAT_01_PORC;Sin computadora PORC;Calidad 1 PORC;-0.860;0.860;-434.186
22;Chaco;V__01_02_PORC;H__05_03_PORC;Rancho PORC;Tierra o ladrillo suelto PORC;0.875;0.875;226.787
22;Chaco;V__01_02_PORC;V__INMAT_04_PORC;Rancho PORC;Calidad 4 PORC;0.869;0.869;204.164
22;Chaco;H__19B_01_PORC;H__11_01_PORC;Con computadora PORC;Si tiene cadena y mochila en el baño PORC;0.862;0.862;584.228
22;Chaco;H__19B_01_PORC;P__12_02_PORC;Con computadora PORC;No utiliza computadora PORC;-0.941;0.941;-408.192
22;Chaco;H__19B_01_PORC;V__INCALCONS_03_PORC;Con computadora PORC;Calidad constructiva Insuficiente PORC;-0.854;0.854;-527.169
22;Chaco;H__19B_01_PORC;P__09_02_PORC;Con computadora PORC;Primario PORC;-0.877;0.877;-310.756
22;Chaco;H__19B_01_PORC;H__19D_02_PORC;Con computadora PORC;Sin teléfono de línea PORC;-0.919;0.919;-471.141
22;Chaco;H__19B_01_PORC;H__05_01_PORC;Con computadora PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;0.924;0.924;607.404
22;Chaco;H__19B_01_PORC;H__19B_02_PORC;Con computadora PORC;Sin computadora PORC;-0.993;0.993;-459.449
22;Chaco;H__19B_01_PORC;P__12_01_PORC;Con computadora PORC;Si tiliza computadora PORC;0.953;0.953;415.973
22;Chaco;H__19B_01_PORC;V__INCALCONS_01_PORC;Con computadora PORC;Calidad constructiva Satisfactoria PORC;0.892;0.892;454.844
22;Chaco;H__19B_01_PORC;H__19D_01_PORC;Con computadora PORC;Con teléfono de línea PORC;0.926;0.926;472.757
22;Chaco;H__19B_01_PORC;H__08_01_PORC;Con computadora PORC;Por cañeria dentro de la vivienda PORC;0.854;0.854;633.915
22;Chaco;H__19B_01_PORC;V__INMAT_01_PORC;Con computadora PORC;Calidad 1 PORC;0.868;0.868;436.221
22;Chaco;P__12_01_PORC;H__11_01_PORC;Si tiliza computadora PORC;Si tiene cadena y mochila en el baño PORC;0.878;0.878;563.093
22;Chaco;P__12_01_PORC;P__12_02_PORC;Si tiliza computadora PORC;No utiliza computadora PORC;-0.978;0.978;-401.666
22;Chaco;P__12_01_PORC;V__INCALCONS_03_PORC;Si tiliza computadora PORC;Calidad constructiva Insuficiente PORC;-0.863;0.863;-504.803
22;Chaco;P__12_01_PORC;P__09_02_PORC;Si tiliza computadora PORC;Primario PORC;-0.893;0.893;-299.675
22;Chaco;P__12_01_PORC;H__19D_02_PORC;Si tiliza computadora PORC;Sin teléfono de línea PORC;-0.888;0.888;-430.706
22;Chaco;P__12_01_PORC;H__05_01_PORC;Si tiliza computadora PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;0.896;0.896;557.279
22;Chaco;P__12_01_PORC;H__19B_02_PORC;Si tiliza computadora PORC;Sin computadora PORC;-0.944;0.944;-413.910
22;Chaco;P__12_01_PORC;H__19B_01_PORC;Si tiliza computadora PORC;Con computadora PORC;0.953;0.953;415.973
22;Chaco;P__12_01_PORC;V__INCALCONS_01_PORC;Si tiliza computadora PORC;Calidad constructiva Satisfactoria PORC;0.876;0.876;423.335
22;Chaco;P__12_01_PORC;H__19D_01_PORC;Si tiliza computadora PORC;Con teléfono de línea PORC;0.895;0.895;432.769
22;Chaco;P__12_01_PORC;H__08_01_PORC;Si tiliza computadora PORC;Por cañeria dentro de la vivienda PORC;0.880;0.880;618.308
22;Chaco;V__INCALSERV_01_PORC;H__12_01_PORC;Calidad de Servicios Basicos Satisfactorio PORC;A red publica (cloaca) PORC;0.990;0.990;965.541
22;Chaco;H__19A_01_PORC;H__11_01_PORC;Con Heladera PORC;Si tiene cadena y mochila en el baño PORC;0.850;0.850;580.635
22;Chaco;H__19A_01_PORC;H__19A_02_PORC;Con Heladera PORC;Sin Heladera PORC;-0.993;0.993;-462.995
22;Chaco;H__07_01_PORC;H__07_02_PORC;Con revestimiento interior o cielorraso del techo PORC;Sin revestimiento interior o cielorraso del techo PORC;-0.994;0.994;-603.462
22;Chaco;H__07_01_PORC;H__05_01_PORC;Con revestimiento interior o cielorraso del techo PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;0.855;0.855;644.904
22;Chaco;H__07_01_PORC;V__INCALCONS_01_PORC;Con revestimiento interior o cielorraso del techo PORC;Calidad constructiva Satisfactoria PORC;0.851;0.851;497.988
22;Chaco;H__07_01_PORC;V__INMAT_01_PORC;Con revestimiento interior o cielorraso del techo PORC;Calidad 1 PORC;0.879;0.879;507.144
22;Chaco;V__URP_03_PORC;V__URP_01_PORC;Area Rural disperso PORC;Area Urbano PORC;-0.942;0.942;-2114.065
22;Chaco;V__INCALCONS_01_PORC;H__11_01_PORC;Calidad constructiva Satisfactoria PORC;Si tiene cadena y mochila en el baño PORC;0.875;0.875;655.710
22;Chaco;V__INCALCONS_01_PORC;P__12_02_PORC;Calidad constructiva Satisfactoria PORC;No utiliza computadora PORC;-0.862;0.862;-413.952
22;Chaco;V__INCALCONS_01_PORC;V__INCALCONS_03_PORC;Calidad constructiva Satisfactoria PORC;Calidad constructiva Insuficiente PORC;-0.866;0.866;-591.373
22;Chaco;V__INCALCONS_01_PORC;H__19D_02_PORC;Calidad constructiva Satisfactoria PORC;Sin teléfono de línea PORC;-0.852;0.852;-482.831
22;Chaco;V__INCALCONS_01_PORC;H__05_01_PORC;Calidad constructiva Satisfactoria PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;0.939;0.939;682.772
22;Chaco;V__INCALCONS_01_PORC;H__19B_02_PORC;Calidad constructiva Satisfactoria PORC;Sin computadora PORC;-0.885;0.885;-453.068
22;Chaco;V__INCALCONS_01_PORC;H__19B_01_PORC;Calidad constructiva Satisfactoria PORC;Con computadora PORC;0.892;0.892;454.844
22;Chaco;V__INCALCONS_01_PORC;P__12_01_PORC;Calidad constructiva Satisfactoria PORC;Si tiliza computadora PORC;0.876;0.876;423.335
22;Chaco;V__INCALCONS_01_PORC;H__07_01_PORC;Calidad constructiva Satisfactoria PORC;Con revestimiento interior o cielorraso del techo PORC;0.851;0.851;497.988
22;Chaco;V__INCALCONS_01_PORC;H__19D_01_PORC;Calidad constructiva Satisfactoria PORC;Con teléfono de línea PORC;0.858;0.858;484.608
22;Chaco;V__INCALCONS_01_PORC;H__08_01_PORC;Calidad constructiva Satisfactoria PORC;Por cañeria dentro de la vivienda PORC;0.868;0.868;712.362
22;Chaco;V__INCALCONS_01_PORC;V__INMAT_01_PORC;Calidad constructiva Satisfactoria PORC;Calidad 1 PORC;0.980;0.980;545.253
22;Chaco;H__ALGUNBI_01_PORC;H__ALGUNBI_02_PORC;Sin NBI PORC;Al menos un indicador NBI PORC;-0.986;0.986;-232.248
22;Chaco;H__ALGUNBI_01_PORC;H__13_01_PORC;Sin NBI PORC;De uso exclusivo del hogar PORC;0.855;0.855;167.670
22;Chaco;H__ALGUNBI_01_PORC;H__10_02_PORC;Sin NBI PORC;HOGAR NO Tiene baño o letrina PORC;-0.852;0.852;-161.816
22;Chaco;H__ALGUNBI_01_PORC;H__10_01_PORC;Sin NBI PORC;HOGAR SI Tiene baño o letrina PORC;0.865;0.865;167.154
22;Chaco;H__19D_01_PORC;P__12_02_PORC;Con teléfono de línea PORC;No utiliza computadora PORC;-0.881;0.881;-423.191
22;Chaco;H__19D_01_PORC;H__19D_02_PORC;Con teléfono de línea PORC;Sin teléfono de línea PORC;-0.994;0.994;-564.223
22;Chaco;H__19D_01_PORC;H__05_01_PORC;Con teléfono de línea PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;0.888;0.888;646.177
22;Chaco;H__19D_01_PORC;H__19B_02_PORC;Con teléfono de línea PORC;Sin computadora PORC;-0.919;0.919;-471.319
22;Chaco;H__19D_01_PORC;H__19B_01_PORC;Con teléfono de línea PORC;Con computadora PORC;0.926;0.926;472.757
22;Chaco;H__19D_01_PORC;P__12_01_PORC;Con teléfono de línea PORC;Si tiliza computadora PORC;0.895;0.895;432.769
22;Chaco;H__19D_01_PORC;V__INCALCONS_01_PORC;Con teléfono de línea PORC;Calidad constructiva Satisfactoria PORC;0.858;0.858;484.608
22;Chaco;H__08_01_PORC;H__11_01_PORC;Por cañeria dentro de la vivienda PORC;Si tiene cadena y mochila en el baño PORC;0.965;0.965;1051.965
22;Chaco;H__08_01_PORC;P__12_02_PORC;Por cañeria dentro de la vivienda PORC;No utiliza computadora PORC;-0.869;0.869;-606.671
22;Chaco;H__08_01_PORC;V__INCALSERV_03_PORC;Por cañeria dentro de la vivienda PORC;Calidad de Servicios BasicosInsuficiente PORC;-0.867;0.867;-941.404
22;Chaco;H__08_01_PORC;V__INCALCONS_03_PORC;Por cañeria dentro de la vivienda PORC;Calidad constructiva Insuficiente PORC;-0.936;0.936;-929.879
22;Chaco;H__08_01_PORC;H__11_02_PORC;Por cañeria dentro de la vivienda PORC;No tiene cadena y mochila en el baño PORC;-0.902;0.902;-790.473
22;Chaco;H__08_01_PORC;H__05_01_PORC;Por cañeria dentro de la vivienda PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;0.854;0.854;903.035
22;Chaco;H__08_01_PORC;H__19B_01_PORC;Por cañeria dentro de la vivienda PORC;Con computadora PORC;0.854;0.854;633.915
22;Chaco;H__08_01_PORC;P__12_01_PORC;Por cañeria dentro de la vivienda PORC;Si tiliza computadora PORC;0.880;0.880;618.308
22;Chaco;H__08_01_PORC;V__INCALCONS_01_PORC;Por cañeria dentro de la vivienda PORC;Calidad constructiva Satisfactoria PORC;0.868;0.868;712.362
22;Chaco;V__TIPVV_02_PORC;V__TIPVV_01_PORC;Viviendas colectivas PORC;Viviendas particulares PORC;-1.000;1.000;-0.363
22;Chaco;V__TIPVV_02_PORC;V__V00_05_PORC;Viviendas colectivas PORC;Hospital PORC;0.898;0.898;0.150
22;Chaco;V__TIPVV_02_PORC;V__V00_06_PORC;Viviendas colectivas PORC;Prisión PORC;0.875;0.875;0.140
22;Chaco;P__02_01_PORC;P__02_02_PORC;Hombre PORC;Mujer PORC;-0.897;0.897;-29.281
22;Chaco;V__INMAT_04_PORC;H__05_03_PORC;Calidad 4 PORC;Tierra o ladrillo suelto PORC;0.971;0.971;317.870
22;Chaco;V__INMAT_04_PORC;V__01_02_PORC;Calidad 4 PORC;Rancho PORC;0.869;0.869;204.164
22;Chaco;H__10_01_PORC;H__13_01_PORC;HOGAR SI Tiene baño o letrina PORC;De uso exclusivo del hogar PORC;0.953;0.953;151.947
22;Chaco;H__10_01_PORC;H__10_02_PORC;HOGAR SI Tiene baño o letrina PORC;HOGAR NO Tiene baño o letrina PORC;-0.978;0.978;-151.000
22;Chaco;H__10_01_PORC;H__ALGUNBI_01_PORC;HOGAR SI Tiene baño o letrina PORC;Sin NBI PORC;0.865;0.865;167.154
22;Chaco;V__V00_06_PORC;V__TIPVV_01_PORC;Prisión PORC;Viviendas particulares PORC;-0.875;0.875;-0.140
22;Chaco;V__V00_06_PORC;V__V00_05_PORC;Prisión PORC;Hospital PORC;0.926;0.926;0.068
22;Chaco;V__V00_06_PORC;V__TIPVV_02_PORC;Prisión PORC;Viviendas colectivas PORC;0.875;0.875;0.140
22;Chaco;V__INMAT_01_PORC;H__07_02_PORC;Calidad 1 PORC;Sin revestimiento interior o cielorraso del techo PORC;-0.876;0.876;-505.109
22;Chaco;V__INMAT_01_PORC;H__05_01_PORC;Calidad 1 PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;0.951;0.951;681.126
22;Chaco;V__INMAT_01_PORC;H__19B_02_PORC;Calidad 1 PORC;Sin computadora PORC;-0.860;0.860;-434.186
22;Chaco;V__INMAT_01_PORC;H__19B_01_PORC;Calidad 1 PORC;Con computadora PORC;0.868;0.868;436.221
22;Chaco;V__INMAT_01_PORC;H__07_01_PORC;Calidad 1 PORC;Con revestimiento interior o cielorraso del techo PORC;0.879;0.879;507.144
22;Chaco;V__INMAT_01_PORC;V__INCALCONS_01_PORC;Calidad 1 PORC;Calidad constructiva Satisfactoria PORC;0.980;0.980;545.253
46;La Rioja;P__05_01_PORC;P__05_02_PORC;Argentina PORC;Otros PORC;-1.000;1.000;-2.243
46;La Rioja;V__TOTHOG_01_PORC;V__02_01_PORC;Con un hogar PORC;Con personas presentes PORC;0.970;0.970;136.246
46;La Rioja;H__06_07_PORC;V__INMAT_04_PORC;Caña, palma, tabla o paja con o sin barro PORC;Calidad 4 PORC;0.939;0.939;295.705
46;La Rioja;H__14_06_PORC;H__11_01_PORC;Leña o carbón PORC;Si tiene cadena y mochila en el baño PORC;-0.865;0.865;-287.702
46;La Rioja;H__14_06_PORC;H__09_01_PORC;Leña o carbón PORC;Red pública PORC;-0.894;0.894;-394.824
46;La Rioja;H__14_06_PORC;H__05_03_PORC;Leña o carbón PORC;Tierra o ladrillo suelto PORC;0.911;0.911;232.149
46;La Rioja;H__14_06_PORC;V__URP_03_PORC;Leña o carbón PORC;Area Rural disperso PORC;0.925;0.925;489.421
46;La Rioja;H__14_06_PORC;H__08_01_PORC;Leña o carbón PORC;Por cañeria dentro de la vivienda PORC;-0.878;0.878;-348.067
46;La Rioja;P__05_02_PORC;P__05_01_PORC;Otros PORC;Argentina PORC;-1.000;1.000;-2.243
46;La Rioja;H__12_01_PORC;V__INCALSERV_01_PORC;A red publica (cloaca) PORC;Calidad de Servicios Basicos Satisfactorio PORC;0.988;0.988;1556.762
46;La Rioja;H__12_01_PORC;H__12_02_PORC;A red publica (cloaca) PORC;A cámara séptica y pozo ciego PORC;-0.861;0.861;-1221.978
46;La Rioja;P__10_02_PORC;P__10_01_PORC;No completo el nivel (P09) PORC;Si ompleto el nivel (P09) PORC;-0.854;0.854;-28.314
46;La Rioja;H__ALGUNBI_02_PORC;H__11_01_PORC;Al menos un indicador NBI PORC;Si tiene cadena y mochila en el baño PORC;-0.858;0.858;-192.641
46;La Rioja;H__ALGUNBI_02_PORC;H__10_02_PORC;Al menos un indicador NBI PORC;HOGAR NO Tiene baño o letrina PORC;0.881;0.881;101.106
46;La Rioja;H__ALGUNBI_02_PORC;H__ALGUNBI_01_PORC;Al menos un indicador NBI PORC;Sin NBI PORC;-1.000;1.000;-135.188
46;La Rioja;H__ALGUNBI_02_PORC;H__10_01_PORC;Al menos un indicador NBI PORC;HOGAR SI Tiene baño o letrina PORC;-0.881;0.881;-101.106
46;La Rioja;H__11_01_PORC;H__14_06_PORC;Si tiene cadena y mochila en el baño PORC;Leña o carbón PORC;-0.865;0.865;-287.702
46;La Rioja;H__11_01_PORC;H__ALGUNBI_02_PORC;Si tiene cadena y mochila en el baño PORC;Al menos un indicador NBI PORC;-0.858;0.858;-192.641
46;La Rioja;H__11_01_PORC;H__05_03_PORC;Si tiene cadena y mochila en el baño PORC;Tierra o ladrillo suelto PORC;-0.885;0.885;-253.131
46;La Rioja;H__11_01_PORC;V__INCALSERV_03_PORC;Si tiene cadena y mochila en el baño PORC;Calidad de Servicios BasicosInsuficiente PORC;-0.887;0.887;-325.903
46;La Rioja;H__11_01_PORC;V__INCALCONS_03_PORC;Si tiene cadena y mochila en el baño PORC;Calidad constructiva Insuficiente PORC;-0.895;0.895;-311.753
46;La Rioja;H__11_01_PORC;H__19A_02_PORC;Si tiene cadena y mochila en el baño PORC;Sin Heladera PORC;-0.900;0.900;-241.398
46;La Rioja;H__11_01_PORC;H__11_02_PORC;Si tiene cadena y mochila en el baño PORC;No tiene cadena y mochila en el baño PORC;-0.901;0.901;-212.045
46;La Rioja;H__11_01_PORC;H__19A_01_PORC;Si tiene cadena y mochila en el baño PORC;Con Heladera PORC;0.900;0.900;241.398
46;La Rioja;H__11_01_PORC;H__ALGUNBI_01_PORC;Si tiene cadena y mochila en el baño PORC;Sin NBI PORC;0.858;0.858;192.641
46;La Rioja;H__11_01_PORC;H__08_01_PORC;Si tiene cadena y mochila en el baño PORC;Por cañeria dentro de la vivienda PORC;0.971;0.971;432.072
46;La Rioja;H__11_01_PORC;H__08_02_PORC;Si tiene cadena y mochila en el baño PORC;Fuera de la vivienda pero dentro del terreno PORC;-0.900;0.900;-289.749
46;La Rioja;P__12_02_PORC;P__09_02_PORC;No utiliza computadora PORC;Primario PORC;0.940;0.940;196.594
46;La Rioja;P__12_02_PORC;H__05_01_PORC;No utiliza computadora PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;-0.860;0.860;-372.573
46;La Rioja;P__12_02_PORC;H__19B_02_PORC;No utiliza computadora PORC;Sin computadora PORC;0.931;0.931;250.311
46;La Rioja;P__12_02_PORC;H__19B_01_PORC;No utiliza computadora PORC;Con computadora PORC;-0.931;0.931;-250.311
46;La Rioja;P__12_02_PORC;P__12_01_PORC;No utiliza computadora PORC;Si tiliza computadora PORC;-0.986;0.986;-229.582
46;La Rioja;H__09_01_PORC;H__14_06_PORC;Red pública PORC;Leña o carbón PORC;-0.894;0.894;-394.824
46;La Rioja;H__09_01_PORC;V__URP_03_PORC;Red pública PORC;Area Rural disperso PORC;-0.884;0.884;-697.052
46;La Rioja;H__05_03_PORC;H__14_06_PORC;Tierra o ladrillo suelto PORC;Leña o carbón PORC;0.911;0.911;232.149
46;La Rioja;H__05_03_PORC;H__11_01_PORC;Tierra o ladrillo suelto PORC;Si tiene cadena y mochila en el baño PORC;-0.885;0.885;-253.131
46;La Rioja;H__05_03_PORC;H__19A_02_PORC;Tierra o ladrillo suelto PORC;Sin Heladera PORC;0.862;0.862;177.426
46;La Rioja;H__05_03_PORC;V__01_02_PORC;Tierra o ladrillo suelto PORC;Rancho PORC;0.871;0.871;138.064
46;La Rioja;H__05_03_PORC;H__19A_01_PORC;Tierra o ladrillo suelto PORC;Con Heladera PORC;-0.862;0.862;-177.426
46;La Rioja;H__05_03_PORC;H__08_01_PORC;Tierra o ladrillo suelto PORC;Por cañeria dentro de la vivienda PORC;-0.881;0.881;-300.594
46;La Rioja;V__TIPVV_01_PORC;V__TIPVV_02_PORC;Viviendas particulares PORC;Viviendas colectivas PORC;-1.000;1.000;-0.312
46;La Rioja;P__08_03_PORC;P__07_02_PORC;Nunca asistio PORC;No sabe leer y escribir PORC;0.867;0.867;4.271
46;La Rioja;V__INCALSERV_03_PORC;H__11_01_PORC;Calidad de Servicios BasicosInsuficiente PORC;Si tiene cadena y mochila en el baño PORC;-0.887;0.887;-325.903
46;La Rioja;V__INCALSERV_03_PORC;V__INCALCONS_03_PORC;Calidad de Servicios BasicosInsuficiente PORC;Calidad constructiva Insuficiente PORC;0.896;0.896;307.476
46;La Rioja;V__INCALSERV_03_PORC;H__08_01_PORC;Calidad de Servicios BasicosInsuficiente PORC;Por cañeria dentro de la vivienda PORC;-0.899;0.899;-394.034
46;La Rioja;V__INCALSERV_03_PORC;H__08_02_PORC;Calidad de Servicios BasicosInsuficiente PORC;Fuera de la vivienda pero dentro del terreno PORC;0.862;0.862;273.258
46;La Rioja;P__07_01_PORC;P__07_02_PORC;Sabe leer y escribir PORC;No sabe leer y escribir PORC;-0.936;0.936;-7.654
46;La Rioja;V__INCALSERV_02_PORC;H__12_02_PORC;Calidad de Servicios Basicos Basico PORC;A cámara séptica y pozo ciego PORC;0.932;0.932;748.971
46;La Rioja;V__INCALCONS_03_PORC;H__11_01_PORC;Calidad constructiva Insuficiente PORC;Si tiene cadena y mochila en el baño PORC;-0.895;0.895;-311.753
46;La Rioja;V__INCALCONS_03_PORC;V__INCALSERV_03_PORC;Calidad constructiva Insuficiente PORC;Calidad de Servicios BasicosInsuficiente PORC;0.896;0.896;307.476
46;La Rioja;V__INCALCONS_03_PORC;H__05_01_PORC;Calidad constructiva Insuficiente PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;-0.899;0.899;-456.474
46;La Rioja;V__INCALCONS_03_PORC;H__08_01_PORC;Calidad constructiva Insuficiente PORC;Por cañeria dentro de la vivienda PORC;-0.907;0.907;-376.689
46;La Rioja;V__INCALCONS_03_PORC;V__INMAT_04_PORC;Calidad constructiva Insuficiente PORC;Calidad 4 PORC;0.908;0.908;246.594
46;La Rioja;V__INCALCONS_03_PORC;H__08_02_PORC;Calidad constructiva Insuficiente PORC;Fuera de la vivienda pero dentro del terreno PORC;0.881;0.881;264.766
46;La Rioja;H__19C_02_PORC;H__19C_01_PORC;Sin teléfono celular PORC;Con teléfono celular PORC;-1.000;1.000;-229.769
46;La Rioja;H__19C_01_PORC;H__19C_02_PORC;Con teléfono celular PORC;Sin teléfono celular PORC;-1.000;1.000;-229.769
46;La Rioja;P__09_02_PORC;P__12_02_PORC;Primario PORC;No utiliza computadora PORC;0.940;0.940;196.594
46;La Rioja;P__09_02_PORC;H__05_01_PORC;Primario PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;-0.859;0.859;-327.985
46;La Rioja;P__09_02_PORC;H__19B_02_PORC;Primario PORC;Sin computadora PORC;0.908;0.908;215.103
46;La Rioja;P__09_02_PORC;H__19B_01_PORC;Primario PORC;Con computadora PORC;-0.908;0.908;-215.103
46;La Rioja;P__09_02_PORC;P__12_01_PORC;Primario PORC;Si tiliza computadora PORC;-0.927;0.927;-190.335
46;La Rioja;H__19D_02_PORC;H__19D_01_PORC;Sin teléfono de línea PORC;Con teléfono de línea PORC;-1.000;1.000;-462.148
46;La Rioja;H__19A_02_PORC;H__11_01_PORC;Sin Heladera PORC;Si tiene cadena y mochila en el baño PORC;-0.900;0.900;-241.398
46;La Rioja;H__19A_02_PORC;H__05_03_PORC;Sin Heladera PORC;Tierra o ladrillo suelto PORC;0.862;0.862;177.426
46;La Rioja;H__19A_02_PORC;H__19A_01_PORC;Sin Heladera PORC;Con Heladera PORC;-1.000;1.000;-192.935
46;La Rioja;H__19A_02_PORC;H__08_01_PORC;Sin Heladera PORC;Por cañeria dentro de la vivienda PORC;-0.882;0.882;-282.071
46;La Rioja;P__07_02_PORC;P__08_03_PORC;No sabe leer y escribir PORC;Nunca asistio PORC;0.867;0.867;4.271
